PTSDpubs ID,Study ID,Analysis Type,Treatment Name,Standardized Treatment Name,Intervention Group,Method for Handling Missing Data,Statistical Analysis Method,Assessment Point,Diagnostic Change Definition Number,Diagnostic Change Definition,Percent Achieved Diagnostic Change,Diagnostic Change Numerator for Percent Achieved,Diagnostic Change Denominator for Percent Achieved,Clinically Meaningful Response Definition Number,Clinically Meaningful Response Definition,Percent Achieved Clinically Meaningful Response,Clinically Meaningful Response Numerator for Percent Achieved,Clinically Meaningful Response Denominator for Percent Achieved,Unique Row Identifier
49592,sloan2018a,ITT,CPT,Cognitive Processing Therapy (CPT),B,,,24,1,Not meeting criteria for PTSD according to CAPS-5,0.6122,30,49,,,,,,sloan2018a_ITT_B_24_1
49592,sloan2018a,ITT,CPT,Cognitive Processing Therapy (CPT),B,,,36,1,Not meeting criteria for PTSD according to CAPS-5,0.6078,31,51,,,,,,sloan2018a_ITT_B_36_1
49592,sloan2018a,ITT,CPT,Cognitive Processing Therapy (CPT),B,,,6,1,Not meeting criteria for PTSD according to CAPS-5,0.2778,15,54,,,,,,sloan2018a_ITT_B_6_1
49592,sloan2018a,ITT,CPT,Cognitive Processing Therapy (CPT),B,,,60,1,Not meeting criteria for PTSD according to CAPS-5,0.7358,39,53,,,,,,sloan2018a_ITT_B_60_1
51291,sloan2018b,ITT,Group CBT,Trauma-focused cognitive behavioral therapy (TF-CBT),A,,,0,1,PTSD diagnostic status was established according to the DSM-5 diagnostic algorithm,0.293,,,1,CAPS-5 Reliable Change Index ( ≥13 point reduction),0.227,,,sloan2018b_ITT_A_0_1
51291,sloan2018b,ITT,Group CBT,Trauma-focused cognitive behavioral therapy (TF-CBT),A,,,12,1,PTSD diagnostic status was established according to the DSM-5 diagnostic algorithm,0.346,,,1,CAPS-5 Reliable Change Index ( ≥13 point reduction),0.333,,,sloan2018b_ITT_A_12_1
51291,sloan2018b,ITT,Group CBT,Trauma-focused cognitive behavioral therapy (TF-CBT),A,,,26,1,PTSD diagnostic status was established according to the DSM-5 diagnostic algorithm,0.288,,,1,CAPS-5 Reliable Change Index ( ≥13 point reduction),0.273,,,sloan2018b_ITT_A_26_1
51291,sloan2018b,ITT,Group CBT,Trauma-focused cognitive behavioral therapy (TF-CBT),A,,,52,1,PTSD diagnostic status was established according to the DSM-5 diagnostic algorithm,0.465,,,1,CAPS-5 Reliable Change Index ( ≥13 point reduction),0.383,,,sloan2018b_ITT_A_52_1
51291,sloan2018b,ITT,Group PCT,Present-Centered Therapy (PCT),B,,,0,1,PTSD diagnostic status was established according to the DSM-5 diagnostic algorithm,0.227,,,1,CAPS-5 Reliable Change Index ( ≥13 point reduction),0.227,,,sloan2018b_ITT_B_0_1
51291,sloan2018b,ITT,Group PCT,Present-Centered Therapy (PCT),B,,,12,1,PTSD diagnostic status was established according to the DSM-5 diagnostic algorithm,0.279,,,1,CAPS-5 Reliable Change Index ( ≥13 point reduction),0.279,,,sloan2018b_ITT_B_12_1
51291,sloan2018b,ITT,Group PCT,Present-Centered Therapy (PCT),B,,,26,1,PTSD diagnostic status was established according to the DSM-5 diagnostic algorithm,0.321,,,1,CAPS-5 Reliable Change Index ( ≥13 point reduction),0.309,,,sloan2018b_ITT_B_26_1
51291,sloan2018b,ITT,Group PCT,Present-Centered Therapy (PCT),B,,,52,1,PTSD diagnostic status was established according to the DSM-5 diagnostic algorithm,0.337,,,1,CAPS-5 Reliable Change Index ( ≥13 point reduction),0.303,,,sloan2018b_ITT_B_52_1
1586434,sloan2022,ITT,CPT,Cognitive Processing Therapy (CPT),A,,Chi-square test,26,,,,,,1,CAPS-5 change ≥12 points,0.375,12,32,sloan2022_ITT_A_26_1
1586434,sloan2022,ITT,WET,Written Exposure Therapy (WET),B,,Chi-square test,26,,,,,,1,CAPS-5 change ≥12 points,0.472,17,36,sloan2022_ITT_B_26_1
1624550,sloan2023,Completer,Written exposure therapy (WET),Written Exposure Therapy (WET),A,,Chi-squared test,0,1,Not meeting criteria for PTSD according to CAPS-5,0.5,33,66,,,,,,sloan2023_Completer_A_0_1
1624550,sloan2023,Completer,Written exposure therapy (WET),Written Exposure Therapy (WET),A,,Chi-squared test,10,1,Not meeting criteria for PTSD according to CAPS-5,0.411,23,56,,,,,,sloan2023_Completer_A_10_1
1624550,sloan2023,ITT,Written exposure therapy (WET),Written Exposure Therapy (WET),A,,Chi-squared test,0,1,Not meeting criteria for PTSD according to CAPS-5,0.5,34,68,,,,,,sloan2023_ITT_A_0_1
1624550,sloan2023,ITT,Written exposure therapy (WET),Written Exposure Therapy (WET),A,,Chi-squared test,10,1,Not meeting criteria for PTSD according to CAPS-5,0.397,23,58,,,,,,sloan2023_ITT_A_10_1
1624550,sloan2023,Completer,Prolonged exposure therapy (PE),Prolonged Exposure (PE),B,,Chi-squared test,0,1,Not meeting criteria for PTSD according to CAPS-5,0.565,26,46,,,,,,sloan2023_Completer_B_0_1
1624550,sloan2023,Completer,Prolonged exposure therapy (PE),Prolonged Exposure (PE),B,,Chi-squared test,10,1,Not meeting criteria for PTSD according to CAPS-5,0.435,20,46,,,,,,sloan2023_Completer_B_10_1
1624550,sloan2023,ITT,Prolonged exposure therapy (PE),Prolonged Exposure (PE),B,,Chi-squared test,0,1,Not meeting criteria for PTSD according to CAPS-5,0.466,27,58,,,,,,sloan2023_ITT_B_0_1
1624550,sloan2023,ITT,Prolonged exposure therapy (PE),Prolonged Exposure (PE),B,,Chi-squared test,10,1,Not meeting criteria for PTSD according to CAPS-5,0.4,22,55,,,,,,sloan2023_ITT_B_10_1
16085,smajkic2001,Completer,Sertraline,Sertraline,A,,,0,1,Not meeting criteria for PTSD according to PSS,0,0,15,,,,,,smajkic2001_Completer_A_0_1
16085,smajkic2001,Completer,Paroxetine,Paroxetine,B,,,0,1,Not meeting criteria for PTSD according to PSS,0,0,12,,,,,,smajkic2001_Completer_B_0_1
16085,smajkic2001,Completer,Venlafaxine,Venlafaxine,C,,,0,1,Not meeting criteria for PTSD according to PSS,0,0,5,,,,,,smajkic2001_Completer_C_0_1
42408,spence2014,ITT,"Non-exposure, internet-delivered CBT",Internet-based facilitated self-help,A,,,0,1,Not meeting criteria for PTSD according to the PSS-I,0.3788,25,66,,,,,,spence2014_ITT_A_0_1
42408,spence2014,ITT,"Non-exposure, internet-delivered CBT",Internet-based facilitated self-help,A,,,12,1,Not meeting criteria for PTSD according to the PSS-I,0.4394,29,66,,,,,,spence2014_ITT_A_12_1
42408,spence2014,ITT,Internet-delivered CBT,Internet-based facilitated self-help,B,,,0,1,Not meeting criteria for PTSD according to the PSS-I,0.322,19,59,,,,,,spence2014_ITT_B_0_1
42408,spence2014,ITT,Internet-delivered CBT,Internet-based facilitated self-help,B,,,12,1,Not meeting criteria for PTSD according to the PSS-I,0.339,20,59,,,,,,spence2014_ITT_B_12_1
24689,stein2002,ITT,Olanzapine augmentation,Olanzapine augmentation,A,,,0,,,,,,1,"CGI severity score """"much improved"""" or """"very much improved"""" relative to baseline",0.3,3,10,stein2002_ITT_A_0_1
24689,stein2002,ITT,Placebo augmentation,Placebo augmentation,B,,,0,,,,,,1,"CGI severity score """"much improved"""" or """"very much improved"""" relative to baseline",0.1111,1,9,stein2002_ITT_B_0_1
1574095,stein2021,ITT,Losartan,Losartan,A,Mixed effects models,Generalized estimating equation model for binary data,0,,,,,,1,CGI-I score of 1 or 2,0.586,,,stein2021_ITT_A_0_1
1574095,stein2021,ITT,Losartan,Losartan,A,Mixed effects models,Generalized estimating equation model for binary data,0,,,,,,2,CGI-I score of 1,0.138,,,stein2021_ITT_A_0_2
1574095,stein2021,ITT,Placebo,Placebo,B,Mixed effects models,Generalized estimating equation model for binary data,0,,,,,,1,CGI-I score of 1 or 2,0.579,,,stein2021_ITT_B_0_1
1574095,stein2021,ITT,Placebo,Placebo,B,Mixed effects models,Generalized estimating equation model for binary data,0,,,,,,2,CGI-I score of 1,0.158,,,stein2021_ITT_B_0_2
30187,stein2023,Completer,Cognitive restructuring (CR),Internet-based facilitated self-help,A,Multiple imputation,"Chi-squared test, proportion pooled across all imputed data sets",0,1,PCL-5 score <23,0.489,31.32,64,1,PCL-5 score decrease ≥16 points,0.559,35.79,64,stein2023_Completer_A_0_1
30187,stein2023,Completer,Cognitive restructuring (CR),Internet-based facilitated self-help,A,Multiple imputation,"Chi-squared test, proportion pooled across all imputed data sets",0,,,,,,2,PCL-5 score decrease ≥16 points and score <23,0.435,27.81,64,stein2023_Completer_A_0_2
30187,stein2023,Completer,Cognitive restructuring (CR),Internet-based facilitated self-help,A,Multiple imputation,"Chi-squared test, proportion pooled across all imputed data sets",0,,,,,,3,PCL-5 score decrease ≥16 points and score <23,0.435,27.81,64,stein2023_Completer_A_0_3
30187,stein2023,Completer,Cognitive restructuring (CR),Internet-based facilitated self-help,A,Multiple imputation,"Chi-squared test, proportion pooled across all imputed data sets",0,,,,,,2,PCL-5 score <23,0.489,31.32,64,stein2023_Completer_A_0_2
30187,stein2023,ITT,Cognitive restructuring (CR),Internet-based facilitated self-help,A,Multiple imputation,"Chi-squared test, proportion pooled across all imputed data sets",0,1,PCL-5 score <23,0.411,48.44,118,1,PCL-5 score decrease ≥16 points,0.556,65.56,118,stein2023_ITT_A_0_1
30187,stein2023,ITT,Cognitive restructuring (CR),Internet-based facilitated self-help,A,Multiple imputation,"Chi-squared test, proportion pooled across all imputed data sets",0,,,,,,2,PCL-5 score decrease ≥16 points and score <23,0.368,43.38,118,stein2023_ITT_A_0_2
30187,stein2023,ITT,Cognitive restructuring (CR),Internet-based facilitated self-help,A,Multiple imputation,"Chi-squared test, proportion pooled across all imputed data sets",0,,,,,,3,PCL-5 score decrease ≥16 points and score <23,0.368,43.38,118,stein2023_ITT_A_0_3
30187,stein2023,ITT,Cognitive restructuring (CR),Internet-based facilitated self-help,A,Multiple imputation,"Chi-squared test, proportion pooled across all imputed data sets",0,,,,,,2,PCL-5 score <23,0.411,48.44,118,stein2023_ITT_A_0_2
30187,stein2023,Completer,Exposure treatment (EXPO),Internet-based facilitated self-help,B,Multiple imputation,"Chi-squared test, proportion pooled across all imputed data sets",0,1,PCL-5 score <23,0.437,25.8,59,1,PCL-5 score decrease ≥16 points,0.605,35.69,59,stein2023_Completer_B_0_1
30187,stein2023,Completer,Exposure treatment (EXPO),Internet-based facilitated self-help,B,Multiple imputation,"Chi-squared test, proportion pooled across all imputed data sets",0,,,,,,2,PCL-5 score <23,0.437,25.8,59,stein2023_Completer_B_0_2
30187,stein2023,Completer,Exposure treatment (EXPO),Internet-based facilitated self-help,B,Multiple imputation,"Chi-squared test, proportion pooled across all imputed data sets",0,,,,,,3,PCL-5 score decrease ≥16 points and score <23,0.418,24.66,59,stein2023_Completer_B_0_3
30187,stein2023,Completer,Exposure treatment (EXPO),Internet-based facilitated self-help,B,Multiple imputation,"Chi-squared test, proportion pooled across all imputed data sets",0,,,,,,2,PCL-5 score decrease ≥16 points and score <23,0.418,24.66,59,stein2023_Completer_B_0_2
30187,stein2023,ITT,Exposure treatment (EXPO),Internet-based facilitated self-help,B,Multiple imputation,"Chi-squared test, proportion pooled across all imputed data sets",0,1,PCL-5 score <23,0.374,45.63,122,1,PCL-5 score decrease ≥16 points,0.561,68.4,122,stein2023_ITT_B_0_1
30187,stein2023,ITT,Exposure treatment (EXPO),Internet-based facilitated self-help,B,Multiple imputation,"Chi-squared test, proportion pooled across all imputed data sets",0,,,,,,2,PCL-5 score <23,0.374,45.63,122,stein2023_ITT_B_0_2
30187,stein2023,ITT,Exposure treatment (EXPO),Internet-based facilitated self-help,B,Multiple imputation,"Chi-squared test, proportion pooled across all imputed data sets",0,,,,,,3,PCL-5 score decrease ≥16 points and score <23,0.345,42.04,122,stein2023_ITT_B_0_3
30187,stein2023,ITT,Exposure treatment (EXPO),Internet-based facilitated self-help,B,Multiple imputation,"Chi-squared test, proportion pooled across all imputed data sets",0,,,,,,2,PCL-5 score decrease ≥16 points and score <23,0.345,42.04,122,stein2023_ITT_B_0_2
30187,stein2023,Completer,Waitlist,Waitlist,C,Multiple imputation,"Chi-squared test, proportion pooled across all imputed data sets",0,,,,,,1,PCL-5 score decrease ≥16 points,0.178,18,101,stein2023_Completer_C_0_1
30187,stein2023,Completer,Waitlist,Waitlist,C,Multiple imputation,"Chi-squared test, proportion pooled across all imputed data sets",0,,,,,,2,PCL-5 score <23,0.04,4,101,stein2023_Completer_C_0_2
30187,stein2023,Completer,Waitlist,Waitlist,C,Multiple imputation,"Chi-squared test, proportion pooled across all imputed data sets",0,,,,,,3,PCL-5 score decrease ≥16 points and score <23,0.03,3,101,stein2023_Completer_C_0_3
30187,stein2023,ITT,Waitlist,Waitlist,C,Multiple imputation,"Chi-squared test, proportion pooled across all imputed data sets",0,,,,,,1,PCL-5 score decrease ≥16 points,0.181,22.68,125,stein2023_ITT_C_0_1
30187,stein2023,ITT,Waitlist,Waitlist,C,Multiple imputation,"Chi-squared test, proportion pooled across all imputed data sets",0,,,,,,2,PCL-5 score <23,0.037,4.65,125,stein2023_ITT_C_0_2
30187,stein2023,ITT,Waitlist,Waitlist,C,Multiple imputation,"Chi-squared test, proportion pooled across all imputed data sets",0,,,,,,3,PCL-5 score decrease ≥16 points and score <23,0.027,3.35,125,stein2023_ITT_C_0_3
45144,steinert2016,Completer,Resource-oriented trauma therapy,Coping skills treatment,A,,,0,1,Not meeting criteria for PTSD according to HTQ for DSM-IV,0.9592,47,49,,,,,,steinert2016_Completer_A_0_1
45144,steinert2016,Completer,Waitlist,Waitlist,B,,,0,1,Not meeting criteria for PTSD according to HTQ for DSM-IV,0.7586,22,29,,,,,,steinert2016_Completer_B_0_1
46540,stenmark2013,Completer,NET,Narrative Exposure Therapy (NET),A,,,0,1,Not meeting criteria for PTSD according to CAPS,0.4242,14,33,,,,,,stenmark2013_Completer_A_0_1
46540,stenmark2013,Completer,NET,Narrative Exposure Therapy (NET),A,,,26,1,Not meeting criteria for PTSD according to CAPS,0.4545,15,33,1,CAPS score decrease by ≥2 SD of pre-test score,0.6061,20,33,stenmark2013_Completer_A_26_1
46540,stenmark2013,Completer,TAU,Supportive counseling,B,,,0,1,Not meeting criteria for PTSD according to CAPS,0,0,21,,,,,,stenmark2013_Completer_B_0_1
46540,stenmark2013,Completer,TAU,Supportive counseling,B,,,26,1,Not meeting criteria for PTSD according to CAPS,0.1905,4,21,1,CAPS score decrease by ≥2 SD of pre-test score,0.0476,1,21,stenmark2013_Completer_B_26_1
1584985,steuwe2021,Completer,Narrative exposure therapy,Narrative Exposure Therapy (NET),A,,Chi-square test,52,1,Not meeting PTSD criteria on CAPS,0.333,,,1,Reduction of ≥ 30 points on CAPS score,0.4,10,25,steuwe2021_Completer_A_52_1
1584985,steuwe2021,ITT,Narrative exposure therapy,Narrative Exposure Therapy (NET),A,,Chi-square test,52,1,Not meeting PTSD criteria on CAPS,0.32,,,1,Reduction of ≥ 30 points on CAPS score,0.375,,,steuwe2021_ITT_A_52_1
1584985,steuwe2021,Completer,Dialectic behavior therapy,Dialectical Behavior Therapy (DBT),B,,Chi-square test,52,1,Not meeting PTSD criteria on CAPS,0.062,1,16,1,Reduction of ≥ 30 points on CAPS score,0.125,2,16,steuwe2021_Completer_B_52_1
1584985,steuwe2021,ITT,Dialectic behavior therapy,Dialectical Behavior Therapy (DBT),B,,Chi-square test,52,1,Not meeting PTSD criteria on CAPS,0.091,,,1,Reduction of ≥ 30 points on CAPS score,0.182,,,steuwe2021_ITT_B_52_1
1626031,sturt2023,Completer,Reconsolidation of Traumatic Memories,Reconsolidation of Traumatic Memories (RTM),A,,"descriptive only, proportions with 95% CI provided without numerator;  both arms analyzed at 20 weeks post-randomization (16 to 17 weeks after end of treatment for arm A [RTM, entered as 16 weeks] and at least 2 weeks after end of treatment for arm B [TF-CBT, entered as 2 weeks])",16,,,,,,1,≥10-point reduction in the PCL-5,0.4847,,29,sturt2023_Completer_A_16_1
1626031,sturt2023,Completer,Trauma-focused CBT,Trauma-focused cognitive behavioral therapy (TF-CBT),B,,"descriptive only, proportions with 95% CI provided without numerator;  both arms analyzed at 20 weeks post-randomization (16 to 17 weeks after end of treatment for arm A [RTM, entered as 16 weeks] and at least 2 weeks after end of treatment for arm B [TF-CBT, entered as 2 weeks])",16,,,,,,1,≥10-point reduction in the PCL-5,0.16,,16,sturt2023_Completer_B_16_1
87369,suris2013b,ITT,Sirolimus + trauma memory reactivation,Present-Centered Therapy (PCT),A,,,12,,,,,,1,20 point reduction in CAPS total score,0.4444,12,27,suris2013b_ITT_A_12_1
87369,suris2013b,ITT,Sirolimus + trauma memory reactivation,Present-Centered Therapy (PCT),A,,,4,,,,,,1,20 point reduction in CAPS total score,0.4074,11,27,suris2013b_ITT_A_4_1
87369,suris2013b,ITT,Placebo + trauma memory reactivation,Present-Centered Therapy (PCT),B,,,12,,,,,,1,20 point reduction in CAPS total score,0.2917,7,24,suris2013b_ITT_B_12_1
87369,suris2013b,ITT,Placebo + trauma memory reactivation,Present-Centered Therapy (PCT),B,,,4,,,,,,1,20 point reduction in CAPS total score,0.1667,4,24,suris2013b_ITT_B_4_1
49780,suris2017,ITT,Dexamethasone + brief trauma memory reactivation task,Imaginal exposure (experimental paradigm) +Dexamethasone,A,,,12,1,Not meeting criteria for PTSD according to CAPS,,,,,,,,,suris2017_ITT_A_12_1
49780,suris2017,ITT,Dexamethasone + brief trauma memory reactivation task,Imaginal exposure (experimental paradigm) +Dexamethasone,A,,,26,1,Not meeting criteria for PTSD according to CAPS,,,,,,,,,suris2017_ITT_A_26_1
49780,suris2017,ITT,Dexamethasone + brief trauma memory reactivation task,Imaginal exposure (experimental paradigm) +Dexamethasone,A,,,4,1,Not meeting criteria for PTSD according to CAPS,,,,,,,,,suris2017_ITT_A_4_1
49780,suris2017,ITT,Placebo + brief trauma memory reactivation task,Imaginal exposure (experimental paradigm) + Placebo,B,,,12,1,Not meeting criteria for PTSD according to CAPS,,,,,,,,,suris2017_ITT_B_12_1
49780,suris2017,ITT,Placebo + brief trauma memory reactivation task,Imaginal exposure (experimental paradigm) + Placebo,B,,,26,1,Not meeting criteria for PTSD according to CAPS,,,,,,,,,suris2017_ITT_B_26_1
49780,suris2017,ITT,Placebo + brief trauma memory reactivation task,Imaginal exposure (experimental paradigm) + Placebo,B,,,4,1,Not meeting criteria for PTSD according to CAPS,,,,,,,,,suris2017_ITT_B_4_1
9173,tarrier1999a,Completer,Imaginal exposure therapy,Exposure therapy,A,,,0,1,Not meeting criteria for PTSD according to CAPS for DSM-III,0.5862,17,29,1,Assessor-rated CAPS Global Severity scale as 0 or 1,0.4138,12,29,tarrier1999a_Completer_A_0_1
9173,tarrier1999a,Completer,Imaginal exposure therapy,Exposure therapy,A,,,26,1,Not meeting criteria for PTSD according to CAPS for DSM-III,0.5185,14,27,1,Assessor-rated CAPS Global Severity scale as 0 or 1,0.2593,7,27,tarrier1999a_Completer_A_26_1
9173,tarrier1999a,Completer,Imaginal exposure therapy,Exposure therapy,A,,,52,1,Not meeting criteria for PTSD according to CAPS for DSM-III,,,,,,,,,tarrier1999a_Completer_A_52_1
9173,tarrier1999a,Completer,Cognitive therapy,Trauma-focused Psychotherapy,B,,,0,1,Not meeting criteria for PTSD according to CAPS for DSM-III,0.4242,14,33,1,Assessor-rated CAPS Global Severity scale as 0 or 1,0.3333,11,33,tarrier1999a_Completer_B_0_1
9173,tarrier1999a,Completer,Cognitive therapy,Trauma-focused Psychotherapy,B,,,26,1,Not meeting criteria for PTSD according to CAPS for DSM-III,0.4828,14,29,1,Assessor-rated CAPS Global Severity scale as 0 or 1,0.3448,10,29,tarrier1999a_Completer_B_26_1
9173,tarrier1999a,Completer,Cognitive therapy,Trauma-focused Psychotherapy,B,,,52,1,Not meeting criteria for PTSD according to CAPS for DSM-III,,,,,,,,,tarrier1999a_Completer_B_52_1
25484,taylor2003a,Completer,PE,Prolonged Exposure (PE),A,,,0,1,No longer meeting DSM-IV-TR criteria for PTSD,0.8667,13,15,,,,,,taylor2003a_Completer_A_0_1
25484,taylor2003a,Completer,PE,Prolonged Exposure (PE),A,,,12,1,No longer meeting DSM-IV-TR criteria for PTSD,0.8667,13,15,,,,,,taylor2003a_Completer_A_12_1
25484,taylor2003a,Completer,Relaxation training,Relaxation,B,,,0,1,No longer meeting DSM-IV-TR criteria for PTSD,0.4,6,15,,,,,,taylor2003a_Completer_B_0_1
25484,taylor2003a,Completer,Relaxation training,Relaxation,B,,,12,1,No longer meeting DSM-IV-TR criteria for PTSD,0.4667,7,15,,,,,,taylor2003a_Completer_B_12_1
25484,taylor2003a,Completer,EMDR,Eye Movement Desensitization and Reprocessing (EMDR),C,,,0,1,No longer meeting DSM-IV-TR criteria for PTSD,0.6,9,15,,,,,,taylor2003a_Completer_C_0_1
25484,taylor2003a,Completer,EMDR,Eye Movement Desensitization and Reprocessing (EMDR),C,,,12,1,No longer meeting DSM-IV-TR criteria for PTSD,0.6667,10,15,,,,,,taylor2003a_Completer_C_12_1
1622028,taylor2023,ITT,CBT for insomnia and nightmares followed by CPT,Cognitive Behavioral Therapy for Insomnia (CBT-I) + Imagery Rehearsal Training (IRT) followed by Cognitive Processing Therapy (CPT),A,,Chi-squared test,0,1,PCL-5 <32,0.323,10,31,1,≥10-point improvement on the PCL-5,0.419,13,31,taylor2023_ITT_A_0_1
