,PTSDpubs_ID,Study_ID,Analysis_Type,Treatment_Name,Standardized_Treatment_Name,Interv_Group,Missing_Data_Method,Stats_Analysis_Method,Assessment_Point,Diag_Change_Def_Num,Diag_Change_Definition,Percent_Diag_Change,Diag_Change_Numerator,Diag_Change_Denominator,Clin_Meaningful_Def_Num,Clin_Meaningful_Def,Pcnt_Clin_Meaningful_Resp,Clin_Meaningful_Numerator,Clin_Meaningful_Denominator,Row_ID,bad_data,any_outliers,potential_issues,Treatment_Name_Cleaned,Treatment_Category
373,26999,ehlers2005,ITT,Waitlist,Waitlist,B,No missing data,Chi-squared test,0.0,1,"Loss of PTSD diagnosis using DSM-IV criteria on CAPS-SX and PDS, and PDS score <14",0.0,0.0,14.0,1,PDS score ≥50% decrease,0.0,0.0,14.0,ehlers2005_ITT_B_0_1,False,False,False,Waitlist,Waitlist
374,26999,ehlers2005,ITT,Waitlist,Waitlist,B,No missing data,Chi-squared test,0.0,,,,,,2,"PDS score <14, Sheehan Disability Scale score <3, BDI score <12, and BAI score <12",0.0,0.0,14.0,ehlers2005_ITT_B_0_2,False,False,False,Waitlist,Waitlist
375,41886,ehlers2014,ITT,Intensive Cognitive Therapy,Cognitive Therapy for PTSD (CT-PTSD),A,,,0.0,1,"Not meeting criteria for PTSD according to DSM-IV """"1-2"""" scoring rule",0.7333,22.0,30.0,1,CAPS score <20,0.4667,14.0,30.0,ehlers2014_ITT_A_0_1,False,False,False,Intensive Cognitive Therapy,Other
376,41886,ehlers2014,ITT,Intensive Cognitive Therapy,Cognitive Therapy for PTSD (CT-PTSD),A,,,0.0,,,,,,2,PDS score <11,0.5667,17.0,30.0,ehlers2014_ITT_A_0_2,False,False,False,Intensive Cognitive Therapy,Other
377,41886,ehlers2014,ITT,Intensive Cognitive Therapy,Cognitive Therapy for PTSD (CT-PTSD),A,,,27.0,1,"Not meeting criteria for PTSD according to DSM-IV """"1-2"""" scoring rule",0.7333,22.0,30.0,1,CAPS score <20,0.4,12.0,30.0,ehlers2014_ITT_A_27_1,False,False,False,Intensive Cognitive Therapy,Other
378,41886,ehlers2014,ITT,Intensive Cognitive Therapy,Cognitive Therapy for PTSD (CT-PTSD),A,,,27.0,,,,,,2,PDS score <11,0.5,15.0,30.0,ehlers2014_ITT_A_27_2,False,False,False,Intensive Cognitive Therapy,Other
379,41886,ehlers2014,ITT,Intensive Cognitive Therapy,Cognitive Therapy for PTSD (CT-PTSD),A,,,40.0,1,"Not meeting criteria for PTSD according to DSM-IV """"1-2"""" scoring rule",0.6667,20.0,30.0,1,CAPS score <20,0.5333,16.0,30.0,ehlers2014_ITT_A_40_1,False,False,False,Intensive Cognitive Therapy,Other
380,41886,ehlers2014,ITT,Intensive Cognitive Therapy,Cognitive Therapy for PTSD (CT-PTSD),A,,,40.0,,,,,,2,PDS score <11,0.5667,17.0,30.0,ehlers2014_ITT_A_40_2,False,False,False,Intensive Cognitive Therapy,Other
381,41886,ehlers2014,ITT,Standard Cognitive Therapy,Cognitive Therapy for PTSD (CT-PTSD),B,,,0.0,1,"Not meeting criteria for PTSD according to DSM-IV """"1-2"""" scoring rule",0.7742,24.0,31.0,1,CAPS score <20,0.5161,16.0,31.0,ehlers2014_ITT_B_0_1,False,False,False,Standard Cognitive Therapy,Other
382,41886,ehlers2014,ITT,Standard Cognitive Therapy,Cognitive Therapy for PTSD (CT-PTSD),B,,,0.0,,,,,,2,PDS score <11,0.6452,20.0,31.0,ehlers2014_ITT_B_0_2,False,False,False,Standard Cognitive Therapy,Other
383,41886,ehlers2014,ITT,Standard Cognitive Therapy,Cognitive Therapy for PTSD (CT-PTSD),B,,,27.0,1,"Not meeting criteria for PTSD according to DSM-IV """"1-2"""" scoring rule",0.7419,23.0,31.0,1,CAPS score <20,0.6774,21.0,31.0,ehlers2014_ITT_B_27_1,False,False,False,Standard Cognitive Therapy,Other
384,41886,ehlers2014,ITT,Standard Cognitive Therapy,Cognitive Therapy for PTSD (CT-PTSD),B,,,27.0,,,,,,2,PDS score <11,0.7097,22.0,31.0,ehlers2014_ITT_B_27_2,False,False,False,Standard Cognitive Therapy,Other
385,41886,ehlers2014,ITT,Standard Cognitive Therapy,Cognitive Therapy for PTSD (CT-PTSD),B,,,40.0,1,"Not meeting criteria for PTSD according to DSM-IV """"1-2"""" scoring rule",0.7419,23.0,31.0,1,CAPS score <20,0.7419,23.0,31.0,ehlers2014_ITT_B_40_1,False,False,False,Standard Cognitive Therapy,Other
386,41886,ehlers2014,ITT,Standard Cognitive Therapy,Cognitive Therapy for PTSD (CT-PTSD),B,,,40.0,,,,,,2,PDS score <11,0.5806,18.0,31.0,ehlers2014_ITT_B_40_2,False,False,False,Standard Cognitive Therapy,Other
387,41886,ehlers2014,ITT,Emotion-focused supportive therapy,Supportive counseling,C,,,0.0,1,"Not meeting criteria for PTSD according to DSM-IV """"1-2"""" scoring rule",0.4333,13.0,30.0,1,CAPS score <20,0.2,6.0,30.0,ehlers2014_ITT_C_0_1,False,False,False,Emotion-focused supportive therapy,Other
388,41886,ehlers2014,ITT,Emotion-focused supportive therapy,Supportive counseling,C,,,0.0,,,,,,2,PDS score <11,0.3,9.0,30.0,ehlers2014_ITT_C_0_2,False,False,False,Emotion-focused supportive therapy,Other
389,41886,ehlers2014,ITT,Emotion-focused supportive therapy,Supportive counseling,C,,,27.0,1,"Not meeting criteria for PTSD according to DSM-IV """"1-2"""" scoring rule",0.3667,11.0,30.0,1,CAPS score <20,0.1667,5.0,30.0,ehlers2014_ITT_C_27_1,False,False,False,Emotion-focused supportive therapy,Other
390,41886,ehlers2014,ITT,Emotion-focused supportive therapy,Supportive counseling,C,,,27.0,,,,,,2,PDS score <11,0.2333,7.0,30.0,ehlers2014_ITT_C_27_2,False,False,False,Emotion-focused supportive therapy,Other
391,41886,ehlers2014,ITT,Emotion-focused supportive therapy,Supportive counseling,C,,,40.0,1,"Not meeting criteria for PTSD according to DSM-IV """"1-2"""" scoring rule",0.4,12.0,30.0,1,CAPS score <20,0.2667,8.0,30.0,ehlers2014_ITT_C_40_1,False,False,False,Emotion-focused supportive therapy,Other
392,41886,ehlers2014,ITT,Emotion-focused supportive therapy,Supportive counseling,C,,,40.0,,,,,,2,PDS score <11,0.3,9.0,30.0,ehlers2014_ITT_C_40_2,False,False,False,Emotion-focused supportive therapy,Other
411,1620168,elbarazi2022,ITT,CPT,Cognitive Processing Therapy (CPT),A,Mixed effects models,Generalized estimating equation with logit link,0.0,1,"Diagnostic remission, CAPS (no further details)",0.8,40.0,50.0,,,,,,elbarazi2022_ITT_A_0_1,False,False,False,CPT,CPT
412,1620168,elbarazi2022,ITT,CPT,Cognitive Processing Therapy (CPT),A,Mixed effects models,Generalized estimating equation with logit link,12.0,1,"Diagnostic remission, CAPS (no further details)",0.76,36.0,47.0,,,,,,elbarazi2022_ITT_A_12_1,False,False,False,CPT,CPT
413,1620168,elbarazi2022,ITT,CPT,Cognitive Processing Therapy (CPT),A,Mixed effects models,Generalized estimating equation with logit link,39.0,1,"Diagnostic remission, CAPS (no further details)",0.8,40.0,50.0,,,,,,elbarazi2022_ITT_A_39_1,False,False,False,CPT,CPT
414,1620168,elbarazi2022,ITT,Sertraline,Sertraline,B,Mixed effects models,Generalized estimating equation with logit link,0.0,1,"Diagnostic remission, CAPS (no further details)",0.28,10.0,35.0,,,,,,elbarazi2022_ITT_B_0_1,False,False,False,Sertraline,Other
415,1620168,elbarazi2022,ITT,Sertraline,Sertraline,B,Mixed effects models,Generalized estimating equation with logit link,12.0,1,"Diagnostic remission, CAPS (no further details)",0.22,11.0,48.0,,,,,,elbarazi2022_ITT_B_12_1,False,False,False,Sertraline,Other
416,1620168,elbarazi2022,ITT,Sertraline,Sertraline,B,Mixed effects models,Generalized estimating equation with logit link,39.0,1,"Diagnostic remission, CAPS (no further details)",0.18,9.0,50.0,,,,,,elbarazi2022_ITT_B_39_1,False,False,False,Sertraline,Other
417,1620168,elbarazi2022,ITT,Placebo,Placebo,C,Mixed effects models,Generalized estimating equation with logit link,0.0,1,"Diagnostic remission, CAPS (no further details)",0.02,1.0,39.0,,,,,,elbarazi2022_ITT_C_0_1,False,False,False,Placebo,Other
418,1620168,elbarazi2022,ITT,Placebo,Placebo,C,Mixed effects models,Generalized estimating equation with logit link,12.0,1,"Diagnostic remission, CAPS (no further details)",0.18,9.0,49.0,,,,,,elbarazi2022_ITT_C_12_1,False,False,False,Placebo,Other
419,1620168,elbarazi2022,ITT,Placebo,Placebo,C,Mixed effects models,Generalized estimating equation with logit link,39.0,1,"Diagnostic remission, CAPS (no further details)",0.22,11.0,48.0,,,,,,elbarazi2022_ITT_C_39_1,False,False,False,Placebo,Other
422,30661,everypalmer2024,Completer,EMDR + TAU,Eye Movement Desensitization and Reprocessing (EMDR),A,Complete case analysis,Chi-squared test,1.0,1,No longer meeting PTSD criteria on CAPS,0.583,7.0,12.0,,,,,,everypalmer2024_Completer_A_1_1,False,False,False,EMDR + TAU,Other
423,30661,everypalmer2024,Completer,EMDR + TAU,Eye Movement Desensitization and Reprocessing (EMDR),A,Complete case analysis,Chi-squared test,26.0,1,No longer meeting PTSD criteria on CAPS,0.833,10.0,12.0,,,,,,everypalmer2024_Completer_A_26_1,False,False,False,EMDR + TAU,Other
424,30661,everypalmer2024,Completer,TAU,Treatment as usual (TAU),B,Complete case analysis,Chi-squared test,1.0,1,No longer meeting PTSD criteria on CAPS,0.333,4.0,12.0,,,,,,everypalmer2024_Completer_B_1_1,False,False,False,TAU,TAU
425,30661,everypalmer2024,Completer,TAU,Treatment as usual (TAU),B,Complete case analysis,Chi-squared test,26.0,1,No longer meeting PTSD criteria on CAPS,0.636,7.0,11.0,,,,,,everypalmer2024_Completer_B_26_1,False,False,False,TAU,TAU
426,82073,falsetti2008,ITT,Multiple Channel Exposure Therapy,Exposure therapy,A,,,0.0,1,Not meeting criteria for PTSD according to CAPS,0.73,,,1,CAPS score <65,0.68,,,falsetti2008_ITT_A_0_1,False,False,False,Multiple Channel Exposure Therapy,Other
427,82073,falsetti2008,ITT,Multiple Channel Exposure Therapy,Exposure therapy,A,,,0.0,2,Not meeting criteria for PTSD according to SCID,0.75,,,,,,,,falsetti2008_ITT_A_0_2,False,False,False,Multiple Channel Exposure Therapy,Other
428,82073,falsetti2008,ITT,Waitlist,Minimal attention,B,,,0.0,1,Not meeting criteria for PTSD according to CAPS,0.26,,,1,CAPS score <65,0.36,,,falsetti2008_ITT_B_0_1,False,False,False,Waitlist,Waitlist
429,82073,falsetti2008,ITT,Waitlist,Minimal attention,B,,,0.0,2,Not meeting criteria for PTSD according to SCID,0.17,,,,,,,,falsetti2008_ITT_B_0_2,False,False,False,Waitlist,Waitlist
430,21968,fecteau1999,Completer,CBT,Trauma-focused cognitive behavioral therapy (TF-CBT),A,,,0.0,1,Not meeting criteria for PTSD according to CAPS-2,0.5,5.0,10.0,1,RCI for CAPS-2 score ( ≥11.09 point decrease),0.8,8.0,10.0,fecteau1999_Completer_A_0_1,False,False,False,CBT,CBT
431,21968,fecteau1999,Completer,Waitlist,Waitlist,B,,,0.0,1,Not meeting criteria for PTSD according to CAPS-2,0.0,0.0,10.0,1,RCI for CAPS-2 score ( ≥11.09 point decrease),0.2,2.0,10.0,fecteau1999_Completer_B_0_1,False,False,False,Waitlist,Waitlist
432,42218,feder2014,ITT,Ketamine hydrochloride,Ketamine,A,,,0.0,,,,,,1,CGI-I,,,,feder2014_ITT_A_0_1,False,False,False,Ketamine hydrochloride,Other
433,42218,feder2014,ITT,Midazolam,Midazolam,B,,,0.0,,,,,,1,CGI-I,,,,feder2014_ITT_B_0_1,False,False,False,Midazolam,Other
434,1563573,feder2021,Completer,Ketamine,Ketamine,A,,Chi-square test,0.0,,,,,,1,≥30% improvement in CAPS-5,0.67,10.0,15.0,feder2021_Completer_A_0_1,False,False,False,Ketamine,Other
435,1563573,feder2021,Completer,Placebo,Midazolam,B,,Chi-square test,0.0,,,,,,1,≥30% improvement in CAPS-5,0.2,3.0,15.0,feder2021_Completer_B_0_1,False,False,False,Placebo,Other
436,1622760,feder2023,ITT,Ketamine,Ketamine,A,No missing data,Chi-squared test,0.0,,,,,,1,≥30% improvement in CAPS-5 score,0.6667,10.0,15.0,feder2023_ITT_A_0_1,False,False,False,Ketamine,Other
437,1622760,feder2023,ITT,Midazolam,midazolam,B,No missing data,Chi-squared test,0.0,,,,,,1,≥30% improvement in CAPS-5 score,0.2,3.0,15.0,feder2023_ITT_B_0_1,False,False,False,Midazolam,Other
441,82117,feske2008,Completer,PE,Prolonged Exposure (PE),A,,,0.0,,,,,,1,RCI ≥1.96,0.6667,6.0,9.0,feske2008_Completer_A_0_1,False,False,False,PE,PE
442,82117,feske2008,Completer,PE,Prolonged Exposure (PE),A,,,0.0,,,,,,2,Reliable improvement and score moving from being statistically more likely to belong to the dysfunctional population distribution at pretest to the functional population distribution at posttest,0.6667,6.0,9.0,feske2008_Completer_A_0_2,False,False,False,PE,PE
443,82117,feske2008,Completer,PE,Prolonged Exposure (PE),A,,,8.0,,,,,,1,RCI ≥1.96,0.7778,7.0,9.0,feske2008_Completer_A_8_1,False,False,False,PE,PE
444,82117,feske2008,Completer,PE,Prolonged Exposure (PE),A,,,8.0,,,,,,2,Reliable improvement and score moving from being statistically more likely to belong to the dysfunctional population distribution at pretest to the functional population distribution at posttest,0.6667,6.0,9.0,feske2008_Completer_A_8_2,False,False,False,PE,PE
445,82117,feske2008,Completer,TAU,Supportive counseling,B,,,0.0,,,,,,1,RCI ≥1.96,0.25,3.0,12.0,feske2008_Completer_B_0_1,False,False,False,TAU,TAU
446,82117,feske2008,Completer,TAU,Supportive counseling,B,,,0.0,,,,,,2,Reliable improvement and score moving from being statistically more likely to belong to the dysfunctional population distribution at pretest to the functional population distribution at posttest,0.1667,2.0,12.0,feske2008_Completer_B_0_2,False,False,False,TAU,TAU
447,82117,feske2008,Completer,TAU,Supportive counseling,B,,,8.0,,,,,,1,RCI ≥1.96,0.25,3.0,12.0,feske2008_Completer_B_8_1,False,False,False,TAU,TAU
448,82117,feske2008,Completer,TAU,Supportive counseling,B,,,8.0,,,,,,2,Reliable improvement and score moving from being statistically more likely to belong to the dysfunctional population distribution at pretest to the functional population distribution at posttest,0.1667,2.0,12.0,feske2008_Completer_B_8_2,False,False,False,TAU,TAU
449,1624527,fine2023,,Trauma-focused intensive therapy + amygdala electrical finger print neurofeedback,Neurofeedback,A,,,0.0,1,Loss of PTSD diagnosis on CAPS-5,,,,,,,,,fine2023_NA_A_0_1,False,False,False,Trauma-focused intensive therapy + amygdala electrical finger print neurofeedback,Other
450,1624527,fine2023,,Trauma-focused intensive therapy,Treatment as usual (TAU),B,,,0.0,1,Loss of PTSD diagnosis on CAPS-5,,,,,,,,,fine2023_NA_B_0_1,False,False,False,Trauma-focused intensive therapy,Other
451,2437,foa1991,Completer,SIT,Stress Inoculation Training (SIT),A,,,0.0,1,Not meeting criteria for PTSD according to DSM-III-R,0.5,7.0,14.0,1,Posttreatment (followup) scores >2 standard deviations below mean of pretreatment sample,0.7143,10.0,14.0,foa1991_Completer_A_0_1,False,False,False,SIT,Other
452,2437,foa1991,Completer,SIT,Stress Inoculation Training (SIT),A,,,12.0,1,Not meeting criteria for PTSD according to DSM-III-R,0.5556,5.0,9.0,1,Posttreatment (followup) scores >2 standard deviations below mean of pretreatment sample,0.6667,6.0,9.0,foa1991_Completer_A_12_1,False,False,False,SIT,Other
453,2437,foa1991,Completer,PE,Prolonged Exposure (PE),B,,,0.0,1,Not meeting criteria for PTSD according to DSM-III-R,0.4,4.0,10.0,1,Posttreatment (followup) scores >2 standard deviations below mean of pretreatment sample,0.4,4.0,10.0,foa1991_Completer_B_0_1,False,False,False,PE,PE
454,2437,foa1991,Completer,PE,Prolonged Exposure (PE),B,,,12.0,1,Not meeting criteria for PTSD according to DSM-III-R,0.5556,5.0,9.0,1,Posttreatment (followup) scores >2 standard deviations below mean of pretreatment sample,0.0556,5.0,9.0,foa1991_Completer_B_12_1,False,False,False,PE,PE
455,2437,foa1991,Completer,Supportive Counseling,Supportive counseling,C,,,0.0,1,Not meeting criteria for PTSD according to DSM-III-R,0.0909,1.0,11.0,1,Posttreatment (followup) scores >2 standard deviations below mean of pretreatment sample,0.1818,2.0,11.0,foa1991_Completer_C_0_1,False,False,False,Supportive Counseling,Supportive Counseling
456,2437,foa1991,Completer,Supportive Counseling,Supportive counseling,C,,,12.0,1,Not meeting criteria for PTSD according to DSM-III-R,0.4444,4.0,9.0,1,Posttreatment (followup) scores >2 standard deviations below mean of pretreatment sample,0.3333,3.0,9.0,foa1991_Completer_C_12_1,False,False,False,Supportive Counseling,Supportive Counseling
457,9724,foa1999,Completer,PE,Prolonged Exposure (PE),A,,,0.0,1,No longer met diagnostic criteria for PTSD on the PSS-I,0.6522,15.0,23.0,1,PSS-I score <20,0.5652,13.0,23.0,foa1999_Completer_A_0_1,False,False,False,PE,PE
458,9724,foa1999,Completer,PE,Prolonged Exposure (PE),A,,,52.0,1,No longer met diagnostic criteria for PTSD on the PSS-I,0.6522,15.0,23.0,1,PSS-I score <20,0.5217,12.0,23.0,foa1999_Completer_A_52_1,False,False,False,PE,PE
459,9724,foa1999,ITT,PE,Prolonged Exposure (PE),A,,,0.0,1,No longer met diagnostic criteria for PTSD on the PSS-I,0.6,15.0,25.0,1,PSS-I score <20,0.52,13.0,23.0,foa1999_ITT_A_0_1,False,False,False,PE,PE
460,9724,foa1999,Completer,SIT,Stress Inoculation Training (SIT),B,,,0.0,1,No longer met diagnostic criteria for PTSD on the PSS-I,0.5789,11.0,19.0,1,PSS-I score <20,0.4211,8.0,19.0,foa1999_Completer_B_0_1,False,False,False,SIT,Other
461,9724,foa1999,Completer,SIT,Stress Inoculation Training (SIT),B,,,52.0,1,No longer met diagnostic criteria for PTSD on the PSS-I,0.6842,13.0,19.0,1,PSS-I score <20,0.4211,8.0,19.0,foa1999_Completer_B_52_1,False,False,False,SIT,Other
462,9724,foa1999,ITT,SIT,Stress Inoculation Training (SIT),B,,,0.0,1,No longer met diagnostic criteria for PTSD on the PSS-I,0.4231,11.0,26.0,1,PSS-I score <20,0.3077,8.0,26.0,foa1999_ITT_B_0_1,False,False,False,SIT,Other
463,9724,foa1999,Completer,PE + SIT,Prolonged Exposure (PE) + Stress Inoculation Training (SIT),C,,,0.0,1,No longer met diagnostic criteria for PTSD on the PSS-I,0.5455,12.0,22.0,1,PSS-I score <20,0.3636,8.0,22.0,foa1999_Completer_C_0_1,False,False,False,PE + SIT,Other
464,9724,foa1999,Completer,PE + SIT,Prolonged Exposure (PE) + Stress Inoculation Training (SIT),C,,,52.0,1,No longer met diagnostic criteria for PTSD on the PSS-I,0.6818,15.0,22.0,1,PSS-I score <20,0.3636,8.0,22.0,foa1999_Completer_C_52_1,False,False,False,PE + SIT,Other
465,9724,foa1999,ITT,PE + SIT,Prolonged Exposure (PE) + Stress Inoculation Training (SIT),C,,,0.0,1,No longer met diagnostic criteria for PTSD on the PSS-I,0.4,12.0,30.0,1,PSS-I score <20,0.2667,8.0,30.0,foa1999_ITT_C_0_1,False,False,False,PE + SIT,Other
466,40905,foa2013,ITT,PE + naltrexone,Prolonged Exposure (PE) + naltrexone,A,,,26.0,,,,,,1,≤10 on PSS-I at 6 months after end of treatment,0.7,,,foa2013_ITT_A_26_1,False,False,False,PE + naltrexone,Other
467,40905,foa2013,ITT,PE + placebo,Prolonged Exposure (PE) + placebo,B,,,26.0,,,,,,1,≤10 on PSS-I at 6 months after end of treatment,0.55,,,foa2013_ITT_B_26_1,False,False,False,PE + placebo,Other
468,40905,foa2013,ITT,Supportive counseling + naltrexone,Supportive counseling + naltrexone,C,,,26.0,,,,,,1,≤10 on PSS-I at 6 months after end of treatment,0.439,,,foa2013_ITT_C_26_1,False,False,False,Supportive counseling + naltrexone,Other
493,48700,fonzo2017,ITT,PE,Prolonged Exposure (PE),A,,,0.0,1,CAPS ≤20,0.4,10.0,25.0,,,,,,fonzo2017_ITT_A_0_1,False,False,False,PE,PE
494,48700,fonzo2017,ITT,Waitlist,Waitlist,B,,,0.0,1,CAPS ≤20,0.0,0.0,26.0,,,,,,fonzo2017_ITT_B_0_1,False,False,False,Waitlist,Waitlist
495,38353,forbes2012,Completer,CPT,Cognitive Processing Therapy (CPT),A,,,0.0,1,Not meeting criteria for PTSD according to the CAPS using the 1(intensity)/2(frequency) rule,0.375,9.0,24.0,,,,,,forbes2012_Completer_A_0_1,False,False,False,CPT,CPT
